Giglio-pc;5;2015-11-19 23:49:51;-1;29,43;0,00;5,80;0,15;0,00;64,61
Giglio-pc;5;2015-11-19 23:49:56;-1;39,81;0,00;7,49;0,40;0,00;52,30
Giglio-pc;5;2015-11-19 23:50:01;-1;24,97;0,00;6,24;0,56;0,00;68,22
Giglio-pc;5;2015-11-19 23:50:06;-1;34,15;0,00;7,52;0,61;0,00;57,72
Giglio-pc;5;2015-11-19 23:50:11;-1;28,81;0,00;6,13;0,76;0,00;64,30
Giglio-pc;5;2015-11-19 23:50:16;-1;27,99;0,00;7,38;0,61;0,00;64,02
Giglio-pc;5;2015-11-19 23:50:21;-1;27,67;0,00;6,85;0,50;0,00;64,97
Giglio-pc;5;2015-11-19 23:50:26;-1;25,13;0,00;6,10;0,81;0,00;67,96
Giglio-pc;5;2015-11-19 23:50:31;-1;25,61;0,00;6,33;0,66;0,00;67,41
Giglio-pc;5;2015-11-19 23:50:36;-1;22,81;0,00;6,46;0,66;0,00;70,08
Giglio-pc;5;2015-11-19 23:50:41;-1;26,42;0,00;6,35;0,50;0,00;66,72
Giglio-pc;5;2015-11-19 23:50:46;-1;23,87;0,00;6,19;0,55;0,00;69,39
Giglio-pc;5;2015-11-19 23:50:51;-1;21,06;0,00;5,65;0,56;0,00;72,74
Giglio-pc;5;2015-11-19 23:50:56;-1;22,17;0,00;5,99;0,81;0,00;71,03
Giglio-pc;5;2015-11-19 23:51:01;-1;21,04;0,00;5,63;0,51;0,00;72,82
Giglio-pc;5;2015-11-19 23:51:06;-1;22,15;0,00;5,95;0,50;0,00;71,39
Giglio-pc;5;2015-11-19 23:51:11;-1;20,77;0,00;5,33;0,51;0,00;73,39
Giglio-pc;5;2015-11-19 23:51:16;-1;20,29;0,00;5,40;0,56;0,00;73,75
Giglio-pc;5;2015-11-19 23:51:21;-1;21,66;0,00;5,60;0,45;0,00;72,29
Giglio-pc;5;2015-11-19 23:51:26;-1;21,67;0,00;5,76;0,45;0,00;72,12
Giglio-pc;5;2015-11-19 23:51:31;-1;20,00;0,00;6,53;0,55;0,00;72,91
Giglio-pc;5;2015-11-19 23:51:36;-1;20,15;0,00;5,38;0,45;0,00;74,02
Giglio-pc;5;2015-11-19 23:51:41;-1;21,07;0,00;4,73;0,46;0,00;73,74
